loan_amnt,term,int_rate,installment,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,sub_grade_a2,sub_grade_a3,sub_grade_a4,sub_grade_a5,sub_grade_b1,sub_grade_b2,sub_grade_b3,sub_grade_b4,sub_grade_b5,sub_grade_c1,sub_grade_c2,sub_grade_c3,sub_grade_c4,sub_grade_c5,sub_grade_d1,sub_grade_d2,sub_grade_d3,sub_grade_d4,sub_grade_d5,sub_grade_e1,sub_grade_e2,sub_grade_e3,sub_grade_e4,sub_grade_e5,sub_grade_f1,sub_grade_f2,sub_grade_f3,sub_grade_f4,sub_grade_f5,sub_grade_g1,sub_grade_g2,sub_grade_g3,sub_grade_g4,sub_grade_g5,home_ownership_mortgage,home_ownership_none,home_ownership_other,home_ownership_own,home_ownership_rent,initial_list_status_w,application_type_individual,application_type_joint
18000.0,60.0,13.35,412.79,95000.0,Source Verified,Aug-2014,Fully Paid,credit_card,Credit card refinancing,22.42,Aug-1998,16.0,1.0,20050.0,45.9,26.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
7000.0,36.0,6.89,215.79,61000.0,Source Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,27.17,Jul-1997,17.0,0.0,15852.0,72.1,35.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
28000.0,60.0,23.7,800.64,125000.0,Source Verified,Oct-2013,Fully Paid,home_improvement,Home Improvement Project,12.05,Dec-1999,13.0,0.0,13160.0,85.5,28.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
8000.0,36.0,14.09,273.78,60000.0,Verified,Sep-2012,Fully Paid,credit_card,Consolidation,21.0,Sep-1997,8.0,0.0,16534.0,86.6,38.0,6.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
28000.0,60.0,22.45,780.52,105000.0,Verified,Apr-2016,Fully Paid,debt_consolidation,Debt consolidation,6.71,Apr-2002,10.0,1.0,5044.0,53.1,29.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
5500.0,36.0,12.99,185.3,111888.0,Verified,Jan-2015,Fully Paid,debt_consolidation,Debt consolidation,4.58,Sep-1988,7.0,0.0,7200.0,74.2,33.0,4.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
6000.0,36.0,9.99,193.58,36000.0,Source Verified,Oct-2015,Fully Paid,vacation,Vacation,2.63,Mar-2006,2.0,0.0,2336.0,27.5,13.0,4.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
11000.0,36.0,8.49,347.2,100000.0,Source Verified,Jun-2011,Fully Paid,debt_consolidation,Debt Consolidation Loan,15.04,Oct-1998,8.0,0.0,17176.0,73.1,23.0,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4000.0,36.0,6.92,123.37,110000.0,Source Verified,Apr-2011,Fully Paid,other,Loan for Legal fees and Debt,15.36,Jun-1980,21.0,0.0,22984.0,31.7,61.0,1.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
6000.0,36.0,13.68,204.14,50000.0,Not Verified,Jul-2013,Fully Paid,debt_consolidation,Debt Consolidation Loan,11.28,Mar-2008,13.0,0.0,7803.0,42.6,20.0,3.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
30750.0,60.0,21.0,831.9,107000.0,Verified,Dec-2012,Fully Paid,debt_consolidation,Debt Consolidation,29.07,Jan-2002,18.0,0.0,25225.0,79.6,33.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
16000.0,60.0,15.31,383.25,55000.0,Source Verified,Mar-2016,Charged Off,debt_consolidation,Debt consolidation,27.97,Feb-2001,14.0,0.0,10016.0,19.4,29.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
14500.0,60.0,23.5,412.94,43824.0,Verified,Aug-2013,Fully Paid,other,consolidation,11.14,Sep-2002,9.0,0.0,9031.0,62.3,26.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1800.0,36.0,16.49,63.72,50000.0,Not Verified,Jan-2015,Fully Paid,medical,Medical expenses,12.43,Oct-1991,6.0,1.0,634.0,11.7,19.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
6000.0,36.0,14.64,206.94,74000.0,Not Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,30.26,Nov-1986,22.0,1.0,5452.0,33.2,63.0,4.0,1.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
7025.0,36.0,13.11,237.08,35000.0,Not Verified,Nov-2012,Fully Paid,credit_card,Stupid credit cards from my youth,10.77,Aug-2002,9.0,0.0,8372.0,61.1,25.0,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
3600.0,36.0,15.31,125.35,77490.0,Source Verified,Jun-2012,Fully Paid,debt_consolidation,debt consolidation ,4.24,Oct-2003,6.0,0.0,4644.0,54.0,17.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
22325.0,60.0,10.16,476.1,50000.0,Verified,Feb-2013,Fully Paid,debt_consolidation,pay off,25.58,Jul-1984,18.0,0.0,9139.0,13.7,34.0,8.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
2175.0,36.0,13.11,73.4,40000.0,Verified,May-2013,Fully Paid,home_improvement,home improvement,19.47,Apr-1994,6.0,0.0,9065.0,91.6,13.0,3.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
18000.0,36.0,11.22,591.18,72000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,23.03,Jun-2006,22.0,0.0,21795.0,39.2,39.0,1.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
4500.0,36.0,18.24,163.23,18000.0,Not Verified,Jul-2014,Charged Off,debt_consolidation,Debt consolidation,13.47,Jan-2011,7.0,0.0,3045.0,59.7,7.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
2500.0,36.0,9.16,79.69,68000.0,Not Verified,May-2016,Fully Paid,debt_consolidation,Debt consolidation,16.43,Nov-2002,5.0,0.0,6795.0,99.9,17.0,2.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
4000.0,36.0,17.57,143.75,20000.0,Verified,Nov-2015,Charged Off,other,Other,30.79,Nov-2010,9.0,0.0,6336.0,58.1,9.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
20000.0,36.0,12.42,668.31,90000.0,Source Verified,Dec-2011,Fully Paid,home_improvement,Blank Backyard Canvas; Need Resources,8.41,Apr-2002,9.0,0.0,3404.0,39.1,16.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
12000.0,36.0,12.12,399.26,36000.0,Source Verified,Dec-2012,Fully Paid,debt_consolidation,Debt consolidation,29.97,Dec-2002,10.0,0.0,19349.0,58.3,22.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
20000.0,60.0,8.9,414.2,100400.0,Verified,Jun-2013,Fully Paid,home_improvement,Finished Basement!,5.31,Sep-2001,15.0,0.0,13417.0,16.0,32.0,6.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
3000.0,36.0,18.85,109.75,81823.0,Verified,Jul-2013,Fully Paid,debt_consolidation,Debt consolidation,21.31,Nov-1994,17.0,0.0,7858.0,42.7,56.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
7200.0,36.0,10.59,234.33,35000.0,Not Verified,Aug-2011,Fully Paid,debt_consolidation,PERSONAL LOAN,26.4,Mar-1999,7.0,0.0,28549.0,92.1,31.0,1.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
8000.0,36.0,15.61,279.72,58000.0,Source Verified,Mar-2015,Fully Paid,debt_consolidation,Debt consolidation,36.64,Sep-1993,16.0,0.0,23436.0,84.0,30.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
10000.0,36.0,15.31,348.18,81000.0,Source Verified,Apr-2016,Fully Paid,debt_consolidation,Debt consolidation,7.72,Oct-1997,12.0,0.0,15349.0,72.1,20.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
12000.0,36.0,11.99,398.52,51766.0,Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,13.66,Aug-1973,8.0,1.0,15941.0,79.3,32.0,3.0,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
2500.0,36.0,15.61,87.42,35000.0,Not Verified,Jan-2014,Fully Paid,other,Other,27.06,Jul-2004,6.0,0.0,3478.0,91.5,24.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
24000.0,36.0,7.9,750.97,65000.0,Source Verified,Feb-2014,Charged Off,credit_card,Credit card refinancing,24.02,Aug-1989,14.0,0.0,22482.0,78.6,30.0,1.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
3000.0,36.0,14.33,103.02,16000.0,Not Verified,Jun-2013,Charged Off,credit_card,pay off  creditcard,24.6,Nov-1999,6.0,0.0,8695.0,48.6,17.0,0.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4325.0,36.0,16.55,153.24,51000.0,Not Verified,Apr-2015,Charged Off,medical,Medical expenses,24.31,Apr-2004,11.0,0.0,3286.0,31.3,29.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
18000.0,36.0,17.19,643.44,59000.0,Verified,Apr-2010,Fully Paid,debt_consolidation,Loan consolidation to be debt free!!,12.69,Jul-2003,34.0,0.0,14308.0,25.5,43.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
4000.0,36.0,6.89,123.31,45300.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,25.96,Jun-2003,9.0,0.0,2404.0,15.4,19.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
5400.0,36.0,11.99,179.34,40000.0,Verified,Jan-2015,Fully Paid,credit_card,Credit card refinancing,14.34,May-2000,6.0,3.0,4019.0,60.9,15.0,1.0,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
2250.0,36.0,10.15,72.76,40000.0,Not Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,18.39,Nov-2002,14.0,1.0,7618.0,35.6,21.0,0.0,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
35000.0,36.0,18.24,1269.56,700000.0,Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,20.67,Feb-1983,14.0,3.0,63635.0,81.5,27.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
7000.0,36.0,11.14,229.64,75000.0,Source Verified,Dec-2012,Fully Paid,major_purchase,Major purchase,6.3,Aug-1996,7.0,0.0,16394.0,41.7,23.0,2.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
8400.0,36.0,17.57,301.88,42000.0,Source Verified,Feb-2014,Fully Paid,debt_consolidation,Debt consolidation,24.4,Dec-1999,7.0,1.0,2960.0,54.8,17.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
15000.0,36.0,14.46,516.03,100000.0,Source Verified,Feb-2016,Fully Paid,debt_consolidation,Debt consolidation,15.11,Jul-1987,13.0,0.0,11463.0,63.7,26.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
8500.0,36.0,12.49,284.32,47000.0,Not Verified,Sep-2014,Fully Paid,debt_consolidation,Debt consolidation,8.73,Apr-2003,22.0,0.0,7325.0,32.0,28.0,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
20000.0,60.0,9.17,416.82,75000.0,Verified,May-2014,Fully Paid,debt_consolidation,Debt consolidation,10.42,Aug-1991,16.0,0.0,1909.0,7.0,28.0,4.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
28000.0,36.0,5.32,843.22,150000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,11.71,Sep-1998,9.0,0.0,30634.0,68.5,19.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
15000.0,60.0,15.61,361.67,63440.0,Verified,Jul-2015,Fully Paid,credit_card,Credit card refinancing,25.5,Mar-1994,15.0,0.0,16474.0,72.0,23.0,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
2500.0,36.0,7.43,77.69,522000.0,Not Verified,Jan-2008,Fully Paid,other,Refinancing Credit Card,2.45,Nov-1990,13.0,0.0,141287.0,9.4,44.0,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
10000.0,36.0,11.11,327.91,36000.0,Source Verified,Apr-2011,Fully Paid,house,Loan,18.33,Aug-1998,5.0,0.0,4595.0,30.8,11.0,1.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
10375.0,60.0,15.61,250.16,43000.0,Verified,Oct-2013,Fully Paid,credit_card,Bills,27.66,Jan-2006,11.0,0.0,15980.0,75.4,15.0,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
12000.0,36.0,16.99,427.78,88300.0,Source Verified,Oct-2014,Charged Off,debt_consolidation,Debt consolidation,20.63,Mar-1988,10.0,1.0,12139.0,94.1,14.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
16000.0,36.0,19.72,592.34,58000.0,Not Verified,Jul-2012,Fully Paid,home_improvement,Home Improvement,23.81,Dec-1992,9.0,0.0,14475.0,95.2,25.0,2.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3900.0,36.0,12.12,129.76,32900.0,Not Verified,Apr-2012,Fully Paid,debt_consolidation,Debt Consolidation,11.16,Apr-2001,10.0,0.0,5565.0,79.5,19.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
9750.0,36.0,14.47,335.47,30000.0,Verified,Dec-2013,Fully Paid,debt_consolidation,debt consolidation,30.96,Sep-1991,11.0,0.0,13049.0,68.0,16.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
15000.0,36.0,6.49,459.67,125000.0,Not Verified,Oct-2014,Fully Paid,credit_card,Credit card refinancing,14.41,Dec-1984,10.0,0.0,34333.0,45.8,23.0,2.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
22000.0,36.0,13.98,751.7,86000.0,Verified,Dec-2013,Fully Paid,debt_consolidation,DebtFreeMission,8.55,Jun-2002,18.0,1.0,21152.0,41.2,26.0,0.0,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
30000.0,36.0,8.9,952.6,80000.0,Source Verified,Jan-2014,Fully Paid,credit_card,Credit card refinancing,23.84,Oct-1999,11.0,0.0,30291.0,52.2,35.0,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
5900.0,36.0,8.9,187.35,50000.0,Verified,Jan-2014,Fully Paid,debt_consolidation,Debt consolidation,13.49,Aug-1993,11.0,1.0,5737.0,35.6,18.0,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
13000.0,60.0,13.99,302.42,46424.0,Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,1.16,Nov-2004,4.0,1.0,1398.0,15.0,9.0,0.0,1.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
22000.0,36.0,20.31,821.08,130000.0,Verified,Aug-2013,Charged Off,credit_card,Pay my bills,29.29,Sep-1990,17.0,0.0,22605.0,66.5,46.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
8000.0,36.0,8.39,252.14,70000.0,Not Verified,Oct-2014,Fully Paid,debt_consolidation,Debt consolidation,12.1,Oct-2003,7.0,0.0,11756.0,56.0,13.0,3.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
3000.0,36.0,7.62,93.49,48000.0,Not Verified,Sep-2012,Fully Paid,other,home,0.88,Dec-1995,5.0,0.0,1739.0,3.7,35.0,2.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
8525.0,36.0,7.12,263.7,40000.0,Not Verified,Oct-2014,Fully Paid,credit_card,Credit card refinancing,6.99,Aug-2003,10.0,0.0,8549.0,80.7,25.0,4.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
28000.0,60.0,9.17,583.55,72000.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,Debt consolidation,10.84,Mar-2002,11.0,0.0,2739.0,4.2,34.0,6.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
5000.0,36.0,7.26,154.99,80000.0,Not Verified,May-2015,Fully Paid,debt_consolidation,Debt consolidation,18.36,Apr-1996,12.0,1.0,14133.0,69.6,16.0,0.0,1.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
12000.0,36.0,16.55,425.16,90000.0,Verified,Jul-2015,Fully Paid,debt_consolidation,Debt consolidation,24.13,Nov-1997,19.0,0.0,45013.0,74.5,44.0,4.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
25000.0,36.0,15.31,870.44,78000.0,Verified,Jun-2013,Fully Paid,debt_consolidation,Paying off debt,9.88,Nov-1997,15.0,0.0,21194.0,37.4,38.0,7.0,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
12375.0,36.0,14.33,424.94,60560.0,Not Verified,Oct-2012,Fully Paid,debt_consolidation,credit consolidation,10.54,Dec-2006,7.0,0.0,7556.0,68.9,11.0,1.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
8000.0,36.0,9.17,255.04,115000.0,Not Verified,Feb-2015,Fully Paid,debt_consolidation,Debt consolidation,11.75,Jul-1999,6.0,0.0,1215.0,48.6,32.0,3.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
6250.0,36.0,5.79,189.55,46500.0,Verified,Jan-2011,Fully Paid,small_business,Paying off cards for good,3.33,Sep-2004,8.0,0.0,6453.0,27.3,14.0,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
24000.0,36.0,7.62,747.88,250000.0,Source Verified,Dec-2013,Fully Paid,debt_consolidation,Debt consolidation,20.33,Apr-1981,24.0,0.0,76137.0,50.0,60.0,5.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False
8000.0,36.0,12.42,267.33,80000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,My First Loan,6.57,Jul-2002,10.0,0.0,11222.0,94.3,14.0,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
5375.0,36.0,12.12,178.84,24000.0,Not Verified,Aug-2012,Fully Paid,debt_consolidation,Consolidation,15.35,Oct-2004,3.0,0.0,3930.0,78.6,5.0,0.0,0.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
24000.0,36.0,7.62,747.88,80000.0,Not Verified,Dec-2012,Fully Paid,credit_card,Back in the corporate saddle again!,8.75,May-1999,4.0,0.0,26023.0,51.8,16.0,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False
8000.0,36.0,10.75,260.97,35000.0,Source Verified,May-2016,Charged Off,debt_consolidation,Debt consolidation,21.74,Nov-1999,14.0,0.0,15695.0,43.1,28.0,2.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False
